date,tournament,round,player_1,player_2,score
2022-03-04T18:28:56.261-05:00,ToughLoveGauntlet054,1,icyal_XD (Groovy Ramen),Malekai05,2-0
2022-03-04T18:28:56.281-05:00,ToughLoveGauntlet054,2,ESGR (Sturdy Lemon #7871),Coherek,2-1
2022-03-04T18:28:56.302-05:00,ToughLoveGauntlet054,2,BlueicyDasani,E_Sid,2-0
2022-03-04T18:28:56.336-05:00,ToughLoveGauntlet054,2,fredruary,Teboar(Moldy Broccoli #4395),2-0
2022-03-04T18:28:56.362-05:00,ToughLoveGauntlet054,2,pikachuprobably,Puzzlebox,2-1
2022-03-04T18:28:56.380-05:00,ToughLoveGauntlet054,2,Askadoodle,Cute Pizza #3057,2-1
2022-03-04T18:28:56.401-05:00,ToughLoveGauntlet054,2,cheeseeater,ShyNinja,2-1
2022-03-04T18:28:56.412-05:00,ToughLoveGauntlet054,2,TableLol,icyal_XD (Groovy Ramen),2-1
2022-03-04T18:28:56.435-05:00,ToughLoveGauntlet054,2,Friggis1,DabsR,0-2
2022-03-04T18:28:56.455-05:00,ToughLoveGauntlet054,3,ESGR (Sturdy Lemon #7871),BlueicyDasani,2-1
2022-03-04T18:28:56.475-05:00,ToughLoveGauntlet054,3,fredruary,pikachuprobably,2-0
2022-03-04T18:28:56.501-05:00,ToughLoveGauntlet054,3,Askadoodle,cheeseeater,2-0
2022-03-04T18:28:56.517-05:00,ToughLoveGauntlet054,3,TableLol,DabsR,2-1
2022-03-04T18:28:56.536-05:00,ToughLoveGauntlet054,4,ESGR (Sturdy Lemon #7871),fredruary,3-0
2022-03-04T18:28:56.556-05:00,ToughLoveGauntlet054,4,Askadoodle,TableLol,3-2
2022-03-04T18:28:56.571-05:00,ToughLoveGauntlet054,5,ESGR (Sturdy Lemon #7871),Askadoodle,3-2
2022-03-04T18:28:56.580-05:00,ToughLoveGauntlet054,-1,Friggis1,TheLambSaucelSNL,1-2
2022-03-04T18:28:56.606-05:00,ToughLoveGauntlet054,-1,ShyNinja,Horsin,0-2
2022-03-04T18:28:56.617-05:00,ToughLoveGauntlet054,-1,Puzzlebox,luma07,2-1
2022-03-04T18:28:56.626-05:00,ToughLoveGauntlet054,-1,E_Sid,Malekai05,2-1
2022-03-04T18:28:56.640-05:00,ToughLoveGauntlet054,-2,icyal_XD (Groovy Ramen),TheLambSaucelSNL,420-69
2022-03-04T18:28:56.654-05:00,ToughLoveGauntlet054,-2,Cute Pizza #3057,Horsin,1-2
2022-03-04T18:28:56.660-05:00,ToughLoveGauntlet054,-2,Teboar(Moldy Broccoli #4395),Puzzlebox,1-2
2022-03-04T18:28:56.666-05:00,ToughLoveGauntlet054,-2,Coherek,E_Sid,0-2
2022-03-04T18:28:56.672-05:00,ToughLoveGauntlet054,-3,pikachuprobably,icyal_XD (Groovy Ramen),-1-0
2022-03-04T18:28:56.678-05:00,ToughLoveGauntlet054,-3,BlueicyDasani,Horsin,2-0
2022-03-04T18:28:56.686-05:00,ToughLoveGauntlet054,-3,DabsR,Puzzlebox,2-1
2022-03-04T18:28:56.693-05:00,ToughLoveGauntlet054,-3,cheeseeater,E_Sid,2-0
2022-03-04T18:28:56.707-05:00,ToughLoveGauntlet054,-4,icyal_XD (Groovy Ramen),BlueicyDasani,0-3
2022-03-04T18:28:56.716-05:00,ToughLoveGauntlet054,-4,DabsR,cheeseeater,0-3
2022-03-04T18:28:56.723-05:00,ToughLoveGauntlet054,-5,TableLol,BlueicyDasani,3-1
2022-03-04T18:28:56.735-05:00,ToughLoveGauntlet054,-5,fredruary,cheeseeater,3-1
2022-03-04T18:28:56.751-05:00,ToughLoveGauntlet054,-6,TableLol,fredruary,3-2
2022-03-04T18:28:56.762-05:00,ToughLoveGauntlet054,-7,Askadoodle,TableLol,3-1
2022-03-04T18:28:56.788-05:00,ToughLoveGauntlet054,6,ESGR (Sturdy Lemon #7871),Askadoodle,3-0
2022-03-12T08:33:18.352+09:00,ToughLoveGauntlet055,1,Zoi2006,SeylarPook,2-0
2022-03-12T08:33:18.357+09:00,ToughLoveGauntlet055,1,icyal_XD (Groovy Ramen),Sqeeky,0-2
2022-03-12T08:33:18.361+09:00,ToughLoveGauntlet055,1,lemongaming420,BOOSTIOOOOOOOOO,2-0
2022-03-12T08:33:18.365+09:00,ToughLoveGauntlet055,1,TheLambSaucelSNL,Callie_Rose (Tempting Melon #1537),2-0
2022-03-12T08:33:18.368+09:00,ToughLoveGauntlet055,1,Cute Pizza #3057,Null,2-0
2022-03-12T08:33:18.374+09:00,ToughLoveGauntlet055,2,Wiltonlaws,Zoi2006,2-1
2022-03-12T08:33:18.380+09:00,ToughLoveGauntlet055,2,Friggis1,E_Sid,0-2
2022-03-12T08:33:18.384+09:00,ToughLoveGauntlet055,2,Shivayne,Sqeeky,2-0
2022-03-12T08:33:18.388+09:00,ToughLoveGauntlet055,2,BlueicyDasani,lemongaming420,0-2
2022-03-12T08:33:18.392+09:00,ToughLoveGauntlet055,2,SWAG | Waddle,TheLambSaucelSNL,2-1
2022-03-12T08:33:18.398+09:00,ToughLoveGauntlet055,2,DabsR,NB_IRun,1-2
2022-03-12T08:33:18.402+09:00,ToughLoveGauntlet055,2,ESGR (Sturdy Lemon #7871),Cute Pizza #3057,2-0
2022-03-12T08:33:18.406+09:00,ToughLoveGauntlet055,2,cheeseeater,TrunksEsp,0--1
2022-03-12T08:33:18.410+09:00,ToughLoveGauntlet055,3,Wiltonlaws,E_Sid,2-0
2022-03-12T08:33:18.414+09:00,ToughLoveGauntlet055,3,Shivayne,lemongaming420,2-1
2022-03-12T08:33:18.418+09:00,ToughLoveGauntlet055,3,SWAG | Waddle,NB_IRun,2-0
2022-03-12T08:33:18.421+09:00,ToughLoveGauntlet055,3,ESGR (Sturdy Lemon #7871),cheeseeater,2-0
2022-03-12T08:33:18.424+09:00,ToughLoveGauntlet055,4,Wiltonlaws,Shivayne,0--1
2022-03-12T08:33:18.428+09:00,ToughLoveGauntlet055,4,SWAG | Waddle,ESGR (Sturdy Lemon #7871),3-1
2022-03-12T08:33:18.432+09:00,ToughLoveGauntlet055,5,Wiltonlaws,SWAG | Waddle,3-0
2022-03-12T08:33:18.436+09:00,ToughLoveGauntlet055,-1,TrunksEsp,SeylarPook,-1-0
2022-03-12T08:33:18.440+09:00,ToughLoveGauntlet055,-1,DabsR,icyal_XD (Groovy Ramen),2-0
2022-03-12T08:33:18.444+09:00,ToughLoveGauntlet055,-1,TheLambSaucelSNL,BOOSTIOOOOOOOOO,0-2
2022-03-12T08:33:18.447+09:00,ToughLoveGauntlet055,-1,BlueicyDasani,Callie_Rose (Tempting Melon #1537),2-0
2022-03-12T08:33:18.451+09:00,ToughLoveGauntlet055,-1,Friggis1,Null,2-0
2022-03-12T08:33:18.455+09:00,ToughLoveGauntlet055,-2,Cute Pizza #3057,SeylarPook,0--1
2022-03-12T08:33:18.461+09:00,ToughLoveGauntlet055,-2,DabsR,BOOSTIOOOOOOOOO,2-0
2022-03-12T08:33:18.465+09:00,ToughLoveGauntlet055,-2,Sqeeky,BlueicyDasani,0-2
2022-03-12T08:33:18.469+09:00,ToughLoveGauntlet055,-2,Zoi2006,Friggis1,1-2
2022-03-12T08:33:18.473+09:00,ToughLoveGauntlet055,-3,lemongaming420,Cute Pizza #3057,2-1
2022-03-12T08:33:18.477+09:00,ToughLoveGauntlet055,-3,E_Sid,DabsR,0-2
2022-03-12T08:33:18.481+09:00,ToughLoveGauntlet055,-3,cheeseeater,BlueicyDasani,0-2
2022-03-12T08:33:18.485+09:00,ToughLoveGauntlet055,-3,NB_IRun,Friggis1,2-1
2022-03-12T08:33:18.488+09:00,ToughLoveGauntlet055,-4,lemongaming420,DabsR,2-3
2022-03-12T08:33:18.491+09:00,ToughLoveGauntlet055,-4,BlueicyDasani,NB_IRun,3-0
2022-03-12T08:33:18.495+09:00,ToughLoveGauntlet055,-5,ESGR (Sturdy Lemon #7871),DabsR,3-2
2022-03-12T08:33:18.499+09:00,ToughLoveGauntlet055,-5,Shivayne,BlueicyDasani,-1-0
2022-03-12T08:33:18.502+09:00,ToughLoveGauntlet055,-6,ESGR (Sturdy Lemon #7871),BlueicyDasani,3-1
2022-03-12T08:33:18.506+09:00,ToughLoveGauntlet055,-7,SWAG | Waddle,ESGR (Sturdy Lemon #7871),3-0
2022-03-12T08:33:18.510+09:00,ToughLoveGauntlet055,6,Wiltonlaws,SWAG | Waddle,3-1
2022-03-19T06:37:10.511+08:00,ToughLoveGauntlet056,1,icyal_XD (Groovy Ramen),Cute Pizza #3057,2-0
2022-03-19T06:37:10.522+08:00,ToughLoveGauntlet056,2,Wiltonlaws,icyal_XD (Groovy Ramen),1-2
2022-03-19T06:37:10.532+08:00,ToughLoveGauntlet056,2,fredruary,pikachuprobably,2-0
2022-03-19T06:37:10.538+08:00,ToughLoveGauntlet056,2,Askadoodle,DabsR,1-2
2022-03-19T06:37:10.545+08:00,ToughLoveGauntlet056,2,BlueicyDasani,Mirdas,2-0
2022-03-19T06:37:10.551+08:00,ToughLoveGauntlet056,2,SWAG | Waddle,Puzzlebox,2-1
2022-03-19T06:37:10.557+08:00,ToughLoveGauntlet056,2,Shivayne,E_Sid,2-0
2022-03-19T06:37:10.563+08:00,ToughLoveGauntlet056,2,ESGR (Sturdy Lemon #7871),TrunksEsp,0--1
2022-03-19T06:37:10.569+08:00,ToughLoveGauntlet056,2,TableLol,cheeseeater,2-0
2022-03-19T06:37:10.576+08:00,ToughLoveGauntlet056,3,icyal_XD (Groovy Ramen),fredruary,2-1
2022-03-19T06:37:10.584+08:00,ToughLoveGauntlet056,3,DabsR,BlueicyDasani,0-2
2022-03-19T06:37:10.589+08:00,ToughLoveGauntlet056,3,SWAG | Waddle,Shivayne,2-0
2022-03-19T06:37:10.595+08:00,ToughLoveGauntlet056,3,ESGR (Sturdy Lemon #7871),TableLol,1-2
2022-03-19T06:37:10.601+08:00,ToughLoveGauntlet056,4,icyal_XD (Groovy Ramen),BlueicyDasani,0-3
2022-03-19T06:37:10.615+08:00,ToughLoveGauntlet056,4,SWAG | Waddle,TableLol,3-2
2022-03-19T06:37:10.620+08:00,ToughLoveGauntlet056,5,BlueicyDasani,SWAG | Waddle,3-1
2022-03-19T06:37:10.625+08:00,ToughLoveGauntlet056,-1,cheeseeater,Cute Pizza #3057,2-0
2022-03-19T06:37:10.633+08:00,ToughLoveGauntlet056,-2,TrunksEsp,cheeseeater,-1-0
2022-03-19T06:37:10.647+08:00,ToughLoveGauntlet056,-2,E_Sid,Puzzlebox,0-2
2022-03-19T06:37:10.652+08:00,ToughLoveGauntlet056,-2,Mirdas,Askadoodle,1-2
2022-03-19T06:37:10.656+08:00,ToughLoveGauntlet056,-2,pikachuprobably,Wiltonlaws,0--1
2022-03-19T06:37:10.661+08:00,ToughLoveGauntlet056,-3,DabsR,cheeseeater,1-2
2022-03-19T06:37:10.667+08:00,ToughLoveGauntlet056,-3,fredruary,Puzzlebox,1-2
2022-03-19T06:37:10.676+08:00,ToughLoveGauntlet056,-3,ESGR (Sturdy Lemon #7871),Askadoodle,2-1
2022-03-19T06:37:10.682+08:00,ToughLoveGauntlet056,-3,Shivayne,pikachuprobably,-1-0
2022-03-19T06:37:10.686+08:00,ToughLoveGauntlet056,-4,cheeseeater,Puzzlebox,3-2
2022-03-19T06:37:10.692+08:00,ToughLoveGauntlet056,-4,ESGR (Sturdy Lemon #7871),pikachuprobably,0--1
2022-03-19T06:37:10.697+08:00,ToughLoveGauntlet056,-5,TableLol,cheeseeater,3-2
2022-03-19T06:37:10.701+08:00,ToughLoveGauntlet056,-5,icyal_XD (Groovy Ramen),ESGR (Sturdy Lemon #7871),0-3
2022-03-19T06:37:10.706+08:00,ToughLoveGauntlet056,-6,TableLol,ESGR (Sturdy Lemon #7871),3-0
2022-03-19T06:37:10.712+08:00,ToughLoveGauntlet056,-7,SWAG | Waddle,TableLol,1-3
2022-03-19T06:37:10.718+08:00,ToughLoveGauntlet056,6,BlueicyDasani,TableLol,0-3
2022-03-19T06:37:10.728+08:00,ToughLoveGauntlet056,6,TableLol,BlueicyDasani,2-3
2022-03-25T15:31:13.865-07:00,ToughLoveGauntlet057,1,cheeseeater,lemongaming420,1-2
2022-03-25T15:31:13.877-07:00,ToughLoveGauntlet057,1,TableLol,JoRo,2-0
2022-03-25T15:31:13.884-07:00,ToughLoveGauntlet057,1,BlueicyDasani,TrunksEsp,2-0
2022-03-25T15:31:13.895-07:00,ToughLoveGauntlet057,1,ESGR (Sturdy Lemon #7871),icyal_XD (Groovy Ramen),2-0
2022-03-25T15:31:13.902-07:00,ToughLoveGauntlet057,2,Wiltonlaws,lemongaming420,0-2
2022-03-25T15:31:13.918-07:00,ToughLoveGauntlet057,2,fredruary,TableLol,0-2
2022-03-25T15:31:13.924-07:00,ToughLoveGauntlet057,2,SWAG | Waddle,BlueicyDasani,2-1
2022-03-25T15:31:13.931-07:00,ToughLoveGauntlet057,2,Askadoodle,ESGR (Sturdy Lemon #7871),2-0
2022-03-25T15:31:13.937-07:00,ToughLoveGauntlet057,3,lemongaming420,TableLol,0-3
2022-03-25T15:31:13.946-07:00,ToughLoveGauntlet057,3,SWAG | Waddle,Askadoodle,3-2
2022-03-25T15:31:13.951-07:00,ToughLoveGauntlet057,4,TableLol,SWAG | Waddle,2-3
2022-03-25T15:31:13.956-07:00,ToughLoveGauntlet057,-1,ESGR (Sturdy Lemon #7871),cheeseeater,1-2
2022-03-25T15:31:13.973-07:00,ToughLoveGauntlet057,-1,BlueicyDasani,JoRo,2-0
2022-03-25T15:31:13.986-07:00,ToughLoveGauntlet057,-1,fredruary,TrunksEsp,2-0
2022-03-25T15:31:13.998-07:00,ToughLoveGauntlet057,-1,Wiltonlaws,icyal_XD (Groovy Ramen),0-2
2022-03-25T15:31:14.010-07:00,ToughLoveGauntlet057,-2,cheeseeater,BlueicyDasani,2-1
2022-03-25T15:31:14.021-07:00,ToughLoveGauntlet057,-2,fredruary,icyal_XD (Groovy Ramen),2-1
2022-03-25T15:31:14.031-07:00,ToughLoveGauntlet057,-3,lemongaming420,cheeseeater,2-3
2022-03-25T15:31:14.037-07:00,ToughLoveGauntlet057,-3,Askadoodle,fredruary,3-1
2022-03-25T15:31:14.043-07:00,ToughLoveGauntlet057,-4,cheeseeater,Askadoodle,2-3
2022-03-25T15:31:14.054-07:00,ToughLoveGauntlet057,-5,TableLol,Askadoodle,3-2
2022-03-25T15:31:14.059-07:00,ToughLoveGauntlet057,5,SWAG | Waddle,TableLol,3-0
2022-04-02T11:41:21.834+13:00,ToughLoveGauntlet058,1,Mirdas,Askadoodle,2-1
2022-04-02T11:41:21.838+13:00,ToughLoveGauntlet058,1,Rose,Cute Pizza #3057,2-1
2022-04-02T11:41:21.842+13:00,ToughLoveGauntlet058,2,icyal_XD (Groovy Ramen),Mirdas,2-1
2022-04-02T11:41:21.847+13:00,ToughLoveGauntlet058,2,The_Grum,Zoi2006,2-0
2022-04-02T11:41:21.851+13:00,ToughLoveGauntlet058,2,BlueicyDasani,Rose,2-0
2022-04-02T11:41:21.855+13:00,ToughLoveGauntlet058,2,TableLol,E_Sid,2-1
2022-04-02T11:41:21.858+13:00,ToughLoveGauntlet058,3,icyal_XD (Groovy Ramen),The_Grum,-1-0
2022-04-02T11:41:21.862+13:00,ToughLoveGauntlet058,3,BlueicyDasani,TableLol,1-3
2022-04-02T11:41:21.866+13:00,ToughLoveGauntlet058,4,The_Grum,TableLol,2-3
2022-04-02T11:41:21.869+13:00,ToughLoveGauntlet058,-1,E_Sid,Askadoodle,0-2
2022-04-02T11:41:21.874+13:00,ToughLoveGauntlet058,-1,Zoi2006,Cute Pizza #3057,-1-0
2022-04-02T11:41:21.877+13:00,ToughLoveGauntlet058,-2,Rose,Askadoodle,2-1
2022-04-02T11:41:21.882+13:00,ToughLoveGauntlet058,-2,Mirdas,Cute Pizza #3057,1-2
2022-04-02T11:41:21.886+13:00,ToughLoveGauntlet058,-3,icyal_XD (Groovy Ramen),Rose,-1-0
2022-04-02T11:41:21.890+13:00,ToughLoveGauntlet058,-3,BlueicyDasani,Cute Pizza #3057,3-0
2022-04-02T11:41:21.896+13:00,ToughLoveGauntlet058,-4,Rose,BlueicyDasani,3-1
2022-04-02T11:41:21.901+13:00,ToughLoveGauntlet058,-5,The_Grum,Rose,3-0
2022-04-02T11:41:21.907+13:00,ToughLoveGauntlet058,5,TableLol,The_Grum,0-3
2022-04-02T11:41:21.911+13:00,ToughLoveGauntlet058,5,The_Grum,TableLol,1-3
2022-04-08T19:29:17.082-03:00,ToughLoveGauntlet059,1,lemongaming420,Cute Pizza #3057,2-1
2022-04-08T19:29:17.089-03:00,ToughLoveGauntlet059,2,TableLol,lemongaming420,2-1
2022-04-08T19:29:17.097-03:00,ToughLoveGauntlet059,2,cheeseeater,E_Sid,2-1
2022-04-08T19:29:17.107-03:00,ToughLoveGauntlet059,2,ESGR (Sturdy Lemon #7871),LungsterX (Salty Lobster #9241),2-1
2022-04-08T19:29:17.115-03:00,ToughLoveGauntlet059,2,BlueicyDasani,TrunksEsp,-1-0
2022-04-08T19:29:17.123-03:00,ToughLoveGauntlet059,3,TableLol,cheeseeater,3-1
2022-04-08T19:29:17.131-03:00,ToughLoveGauntlet059,3,ESGR (Sturdy Lemon #7871),TrunksEsp,0--1
2022-04-08T19:29:17.142-03:00,ToughLoveGauntlet059,4,TableLol,ESGR (Sturdy Lemon #7871),3-0
2022-04-08T19:29:17.150-03:00,ToughLoveGauntlet059,-1,BlueicyDasani,Cute Pizza #3057,2-0
2022-04-08T19:29:17.158-03:00,ToughLoveGauntlet059,-2,LungsterX (Salty Lobster #9241),BlueicyDasani,0-2
2022-04-08T19:29:17.167-03:00,ToughLoveGauntlet059,-2,E_Sid,lemongaming420,0-2
2022-04-08T19:29:17.174-03:00,ToughLoveGauntlet059,-3,cheeseeater,BlueicyDasani,1-3
2022-04-08T19:29:17.181-03:00,ToughLoveGauntlet059,-3,TrunksEsp,lemongaming420,-1-0
2022-04-08T19:29:17.187-03:00,ToughLoveGauntlet059,-4,BlueicyDasani,lemongaming420,3-2
2022-04-08T19:29:17.194-03:00,ToughLoveGauntlet059,-5,ESGR (Sturdy Lemon #7871),BlueicyDasani,3-1
2022-04-08T19:29:17.199-03:00,ToughLoveGauntlet059,5,TableLol,ESGR (Sturdy Lemon #7871),1-3
2022-04-08T19:29:17.206-03:00,ToughLoveGauntlet059,5,ESGR (Sturdy Lemon #7871),TableLol,0-3
2022-04-22T17:34:26.523-05:00,ToughLoveGauntlet060,1,SWAG | Waddle,Memesoon_18,2-0
2022-04-22T17:34:26.529-05:00,ToughLoveGauntlet060,1,TrunksEsp,icyal_XD (Groovy Ramen),-1-0
2022-04-22T17:34:26.535-05:00,ToughLoveGauntlet060,1,Rose,BOOSTIOOOOOOOOO,2-0
2022-04-22T17:34:26.540-05:00,ToughLoveGauntlet060,1,BlueicyDasani,lemongaming420,0--1
2022-04-22T17:34:26.544-05:00,ToughLoveGauntlet060,1,TableLol,Bingo (Hard Spaghetti #3650),2-0
2022-04-22T17:34:26.547-05:00,ToughLoveGauntlet060,1,E_Sid,konkeydong119,2-1
2022-04-22T17:34:26.552-05:00,ToughLoveGauntlet060,1,ESGR (Sturdy Lemon #7871),DEEZ | alright_then,2-0
2022-04-22T17:34:26.555-05:00,ToughLoveGauntlet060,1,cheeseeater,Zoi2006,2-1
2022-04-22T17:34:26.559-05:00,ToughLoveGauntlet060,2,SWAG | Waddle,icyal_XD (Groovy Ramen),2-0
2022-04-22T17:34:26.563-05:00,ToughLoveGauntlet060,2,Rose,BlueicyDasani,0-2
2022-04-22T17:34:26.567-05:00,ToughLoveGauntlet060,2,TableLol,E_Sid,2-0
2022-04-22T17:34:26.571-05:00,ToughLoveGauntlet060,2,ESGR (Sturdy Lemon #7871),cheeseeater,2-0
2022-04-22T17:34:26.576-05:00,ToughLoveGauntlet060,3,SWAG | Waddle,BlueicyDasani,3-0
2022-04-22T17:34:26.580-05:00,ToughLoveGauntlet060,3,TableLol,ESGR (Sturdy Lemon #7871),3-0
2022-04-22T17:34:26.585-05:00,ToughLoveGauntlet060,4,SWAG | Waddle,TableLol,3-2
2022-04-22T17:34:26.591-05:00,ToughLoveGauntlet060,-1,Memesoon_18,TrunksEsp,0--1
2022-04-22T17:34:26.597-05:00,ToughLoveGauntlet060,-1,BOOSTIOOOOOOOOO,lemongaming420,0--1
2022-04-22T17:34:26.603-05:00,ToughLoveGauntlet060,-1,Bingo (Hard Spaghetti #3650),konkeydong119,0-2
2022-04-22T17:34:26.609-05:00,ToughLoveGauntlet060,-1,DEEZ | alright_then,Zoi2006,1-2
2022-04-22T17:34:26.614-05:00,ToughLoveGauntlet060,-2,cheeseeater,Memesoon_18,2-0
2022-04-22T17:34:26.620-05:00,ToughLoveGauntlet060,-2,E_Sid,BOOSTIOOOOOOOOO,0--1
2022-04-22T17:34:26.625-05:00,ToughLoveGauntlet060,-2,Rose,konkeydong119,2-0
2022-04-22T17:34:26.630-05:00,ToughLoveGauntlet060,-2,icyal_XD (Groovy Ramen),Zoi2006,1-2
2022-04-22T17:34:26.635-05:00,ToughLoveGauntlet060,-3,cheeseeater,E_Sid,3-1
2022-04-22T17:34:26.640-05:00,ToughLoveGauntlet060,-3,Rose,Zoi2006,3-0
2022-04-22T17:34:26.645-05:00,ToughLoveGauntlet060,-4,BlueicyDasani,cheeseeater,3-1
2022-04-22T17:34:26.651-05:00,ToughLoveGauntlet060,-4,ESGR (Sturdy Lemon #7871),Rose,3-0
2022-04-22T17:34:26.655-05:00,ToughLoveGauntlet060,-5,BlueicyDasani,ESGR (Sturdy Lemon #7871),1-3
2022-04-22T17:34:26.659-05:00,ToughLoveGauntlet060,-6,TableLol,ESGR (Sturdy Lemon #7871),3-2
2022-04-22T17:34:26.663-05:00,ToughLoveGauntlet060,5,SWAG | Waddle,TableLol,0-3
2022-04-22T17:34:26.666-05:00,ToughLoveGauntlet060,5,TableLol,SWAG | Waddle,3-1
2022-04-29T18:37:44.728-04:00,ToughLoveGauntlet061,1,snazzysnail,Memesoon_18,2-1
2022-04-29T18:37:44.733-04:00,ToughLoveGauntlet061,1,dropodripgod,Derrenpullgirls,2-0
2022-04-29T18:37:44.737-04:00,ToughLoveGauntlet061,2,The_Grum,snazzysnail,2-0
2022-04-29T18:37:44.740-04:00,ToughLoveGauntlet061,2,BlueicyDasani,Friggis1,2-0
2022-04-29T18:37:44.743-04:00,ToughLoveGauntlet061,2,Wiltonlaws,Mirdas,1-2
2022-04-29T18:37:44.747-04:00,ToughLoveGauntlet061,2,ESGR (Sturdy Lemon #7871),icyal_XD (Groovy Ramen),2-0
2022-04-29T18:37:44.750-04:00,ToughLoveGauntlet061,2,TableLol,dropodripgod,2-0
2022-04-29T18:37:44.753-04:00,ToughLoveGauntlet061,2,cheeseeater,E_Sid,-1-0
2022-04-29T18:37:44.757-04:00,ToughLoveGauntlet061,2,SWAG | Waddle,JoRo,2-0
2022-04-29T18:37:44.760-04:00,ToughLoveGauntlet061,2,Rose,Zoi2006,2-1
2022-04-29T18:37:44.764-04:00,ToughLoveGauntlet061,3,The_Grum,BlueicyDasani,1-2
2022-04-29T18:37:44.767-04:00,ToughLoveGauntlet061,3,Mirdas,ESGR (Sturdy Lemon #7871),1-2
2022-04-29T18:37:44.770-04:00,ToughLoveGauntlet061,3,TableLol,E_Sid,2-0
2022-04-29T18:37:44.774-04:00,ToughLoveGauntlet061,3,SWAG | Waddle,Rose,0-2
2022-04-29T18:37:44.779-04:00,ToughLoveGauntlet061,4,BlueicyDasani,ESGR (Sturdy Lemon #7871),0-3
2022-04-29T18:37:44.787-04:00,ToughLoveGauntlet061,4,TableLol,Rose,3-0
2022-04-29T18:37:44.790-04:00,ToughLoveGauntlet061,5,ESGR (Sturdy Lemon #7871),TableLol,2-3
2022-04-29T18:37:44.794-04:00,ToughLoveGauntlet061,-1,Zoi2006,Memesoon_18,2-0
2022-04-29T18:37:44.797-04:00,ToughLoveGauntlet061,-1,icyal_XD (Groovy Ramen),Derrenpullgirls,2-0
2022-04-29T18:37:44.801-04:00,ToughLoveGauntlet061,-2,JoRo,Zoi2006,-1-0
2022-04-29T18:37:44.804-04:00,ToughLoveGauntlet061,-2,cheeseeater,dropodripgod,-1-0
2022-04-29T18:37:44.810-04:00,ToughLoveGauntlet061,-2,Wiltonlaws,icyal_XD (Groovy Ramen),1-2
2022-04-29T18:37:44.815-04:00,ToughLoveGauntlet061,-2,Friggis1,snazzysnail,2-1
2022-04-29T18:37:44.819-04:00,ToughLoveGauntlet061,-3,Mirdas,Zoi2006,2-0
2022-04-29T18:37:44.833-04:00,ToughLoveGauntlet061,-3,The_Grum,dropodripgod,2-1
2022-04-29T18:37:44.837-04:00,ToughLoveGauntlet061,-3,SWAG | Waddle,icyal_XD (Groovy Ramen),2-1
2022-04-29T18:37:44.840-04:00,ToughLoveGauntlet061,-3,E_Sid,Friggis1,2-0
2022-04-29T18:37:44.844-04:00,ToughLoveGauntlet061,-4,Mirdas,The_Grum,0-3
2022-04-29T18:37:44.852-04:00,ToughLoveGauntlet061,-4,SWAG | Waddle,E_Sid,3-0
2022-04-29T18:37:44.858-04:00,ToughLoveGauntlet061,-5,Rose,The_Grum,3-0
2022-04-29T18:37:44.863-04:00,ToughLoveGauntlet061,-5,BlueicyDasani,SWAG | Waddle,3-2
2022-04-29T18:37:44.866-04:00,ToughLoveGauntlet061,-6,Rose,BlueicyDasani,3-2
2022-04-29T18:37:44.883-04:00,ToughLoveGauntlet061,-7,ESGR (Sturdy Lemon #7871),Rose,0-3
2022-04-29T18:37:44.898-04:00,ToughLoveGauntlet061,6,TableLol,Rose,3-2
2022-05-06T17:30:06.672-05:00,ToughLoveGauntlet062,1,cheeseeater,Zoi2006,2-1
2022-05-06T17:30:06.680-05:00,ToughLoveGauntlet062,1,Wiltonlaws,Derrenpullgirls,2-0
2022-05-06T17:30:06.692-05:00,ToughLoveGauntlet062,1,ESGR (Sturdy Lemon #7871),DankRavioli,2-0
2022-05-06T17:30:06.705-05:00,ToughLoveGauntlet062,1,TableLol,tangy ramen,2-0
2022-05-06T17:30:06.716-05:00,ToughLoveGauntlet062,1,E_Sid,JoRo,0-2
2022-05-06T17:30:06.721-05:00,ToughLoveGauntlet062,1,SWAG | Waddle,dropodripgod,2-0
2022-05-06T17:30:06.727-05:00,ToughLoveGauntlet062,1,BlueicyDasani,H_kun99,2-0
2022-05-06T17:30:06.733-05:00,ToughLoveGauntlet062,2,The_Grum,cheeseeater,2-0
2022-05-06T17:30:06.745-05:00,ToughLoveGauntlet062,2,Wiltonlaws,ESGR (Sturdy Lemon #7871),2-1
2022-05-06T17:30:06.754-05:00,ToughLoveGauntlet062,2,TableLol,JoRo,2-0
2022-05-06T17:30:06.760-05:00,ToughLoveGauntlet062,2,SWAG | Waddle,BlueicyDasani,2-0
2022-05-06T17:30:06.774-05:00,ToughLoveGauntlet062,3,The_Grum,Wiltonlaws,1-2
2022-05-06T17:30:06.779-05:00,ToughLoveGauntlet062,3,TableLol,SWAG | Waddle,2-0
2022-05-06T17:30:06.787-05:00,ToughLoveGauntlet062,4,Wiltonlaws,TableLol,0-3
2022-05-06T17:30:06.791-05:00,ToughLoveGauntlet062,-1,Derrenpullgirls,DankRavioli,0--1
2022-05-06T17:30:06.799-05:00,ToughLoveGauntlet062,-1,tangy ramen,E_Sid,0-2
2022-05-06T17:30:06.811-05:00,ToughLoveGauntlet062,-1,dropodripgod,H_kun99,2-0
2022-05-06T17:30:06.816-05:00,ToughLoveGauntlet062,-2,BlueicyDasani,Zoi2006,2-1
2022-05-06T17:30:06.822-05:00,ToughLoveGauntlet062,-2,JoRo,Derrenpullgirls,2-0
