date,tournament,round,player_1,player_2,score
2023-10-14T00:34:30.061+02:00,ToughLoveGauntlet131,-4,Maximum_Bloop,Friggis1,3-2
2023-10-14T00:34:30.068+02:00,ToughLoveGauntlet131,-5,Wiltonlaws,Maximum_Bloop,-1-0
2023-10-14T00:34:30.073+02:00,ToughLoveGauntlet131,5,JoRo,Maximum_Bloop,-1-0
2023-10-14T00:34:30.078+02:00,ToughLoveGauntlet131,5,Maximum_Bloop,JoRo,0--1
2023-10-27T19:35:34.045-03:00,ToughLoveGauntlet132,1,ZOE // Bitter Salami #2581,Loibu,0-2
2023-10-27T19:35:34.050-03:00,ToughLoveGauntlet132,2,TableLol,Loibu,2-0
2023-10-27T19:35:34.054-03:00,ToughLoveGauntlet132,2,SquidSlash (Groovy Lobster #1766),E_Sid,2-1
2023-10-27T19:35:34.057-03:00,ToughLoveGauntlet132,2,Highrow,Juni,2-0
2023-10-27T19:35:34.061-03:00,ToughLoveGauntlet132,2,BOOSTIOOOOOOOOO,Friggis1,1-2
2023-10-27T19:35:34.064-03:00,ToughLoveGauntlet132,3,TableLol,SquidSlash (Groovy Lobster #1766),3-1
2023-10-27T19:35:34.068-03:00,ToughLoveGauntlet132,3,Highrow,Friggis1,3-1
2023-10-27T19:35:34.072-03:00,ToughLoveGauntlet132,4,TableLol,Highrow,3-1
2023-10-27T19:35:34.076-03:00,ToughLoveGauntlet132,-1,BOOSTIOOOOOOOOO,ZOE // Bitter Salami #2581,2-0
2023-10-27T19:35:34.080-03:00,ToughLoveGauntlet132,-2,Juni,BOOSTIOOOOOOOOO,0-2
2023-10-27T19:35:34.084-03:00,ToughLoveGauntlet132,-2,E_Sid,Loibu,2-0
2023-10-27T19:35:34.088-03:00,ToughLoveGauntlet132,-3,SquidSlash (Groovy Lobster #1766),BOOSTIOOOOOOOOO,1-3
2023-10-27T19:35:34.091-03:00,ToughLoveGauntlet132,-3,Friggis1,E_Sid,3-2
2023-10-27T19:35:34.094-03:00,ToughLoveGauntlet132,-4,BOOSTIOOOOOOOOO,Friggis1,3-0
2023-10-27T19:35:34.097-03:00,ToughLoveGauntlet132,-5,Highrow,BOOSTIOOOOOOOOO,3-0
2023-10-27T19:35:34.100-03:00,ToughLoveGauntlet132,5,TableLol,Highrow,3-0
2023-11-04T05:53:29.455+07:00,ToughLoveGauntlet133,1,CCLia,PancakeChroma,3-2
2023-11-04T05:53:29.459+07:00,ToughLoveGauntlet133,1,Prickle_Fish,Loibu,3-2
2023-11-04T05:53:29.481+07:00,ToughLoveGauntlet133,2,TableLol,CCLia,3-0
2023-11-04T05:53:29.486+07:00,ToughLoveGauntlet133,2,E_Sid,Prickle_Fish,3-1
2023-11-04T05:53:29.492+07:00,ToughLoveGauntlet133,3,TableLol,E_Sid,3-0
2023-11-04T05:53:29.498+07:00,ToughLoveGauntlet133,-1,Prickle_Fish,PancakeChroma,0-3
2023-11-04T05:53:29.509+07:00,ToughLoveGauntlet133,-1,CCLia,Loibu,3-1
2023-11-04T05:53:29.515+07:00,ToughLoveGauntlet133,-2,PancakeChroma,CCLia,3-1
2023-11-04T05:53:29.527+07:00,ToughLoveGauntlet133,-3,E_Sid,PancakeChroma,3-0
2023-11-04T05:53:29.540+07:00,ToughLoveGauntlet133,4,TableLol,E_Sid,3-0
2023-11-10T20:43:18.508-03:00,ToughLoveGauntlet134,1,Giga20 SoftSalad#258,Supreme Soup#4735,2-0
2023-11-10T20:43:18.526-03:00,ToughLoveGauntlet134,2,TableLol,Giga20 SoftSalad#258,2-0
2023-11-10T20:43:18.530-03:00,ToughLoveGauntlet134,2,cheeseeater,InochiScarlet,1-2
2023-11-10T20:43:18.538-03:00,ToughLoveGauntlet134,2,anathema728,Loibu,0--1
2023-11-10T20:43:18.542-03:00,ToughLoveGauntlet134,2,fredruary,Honathan,2-0
2023-11-10T20:43:18.546-03:00,ToughLoveGauntlet134,3,TableLol,InochiScarlet,3-1
2023-11-10T20:43:18.551-03:00,ToughLoveGauntlet134,3,anathema728,fredruary,0-3
2023-11-10T20:43:18.554-03:00,ToughLoveGauntlet134,4,TableLol,fredruary,3-0
2023-11-10T20:43:18.557-03:00,ToughLoveGauntlet134,-1,Honathan,Supreme Soup#4735,1-2
2023-11-10T20:43:18.562-03:00,ToughLoveGauntlet134,-2,Loibu,Supreme Soup#4735,-1-0
2023-11-10T20:43:18.567-03:00,ToughLoveGauntlet134,-2,cheeseeater,Giga20 SoftSalad#258,2-0
2023-11-10T20:43:18.570-03:00,ToughLoveGauntlet134,-3,InochiScarlet,Supreme Soup#4735,3-0
2023-11-10T20:43:18.573-03:00,ToughLoveGauntlet134,-3,anathema728,cheeseeater,3-2
2023-11-10T20:43:18.576-03:00,ToughLoveGauntlet134,-4,InochiScarlet,anathema728,2-3
2023-11-10T20:43:18.580-03:00,ToughLoveGauntlet134,-5,fredruary,anathema728,3-0
2023-11-10T20:43:18.583-03:00,ToughLoveGauntlet134,5,TableLol,fredruary,3-0
2023-11-18T07:37:07.025+08:00,ToughLoveGauntlet135,1,BOOSTIOOOOOOOOO,DGN | shygybeats,2-0
2023-11-18T07:37:07.032+08:00,ToughLoveGauntlet135,1,KevinKryptonite,PhantomThing,
2023-11-18T07:37:07.038+08:00,ToughLoveGauntlet135,1,TrunksEsp,Honathan,2-1
2023-11-18T07:37:07.043+08:00,ToughLoveGauntlet135,2,TableLol,BOOSTIOOOOOOOOO,2-0
2023-11-18T07:37:07.050+08:00,ToughLoveGauntlet135,2,KevinKryptonite,TrunksEsp,2-1
2023-11-18T07:37:07.055+08:00,ToughLoveGauntlet135,3,TableLol,KevinKryptonite,3-0
2023-11-18T07:37:07.059+08:00,ToughLoveGauntlet135,-1,PhantomThing,Honathan,
2023-11-18T07:37:07.064+08:00,ToughLoveGauntlet135,-2,TrunksEsp,DGN | shygybeats,2-0
2023-11-18T07:37:07.072+08:00,ToughLoveGauntlet135,-2,BOOSTIOOOOOOOOO,Honathan,2-0
2023-11-18T07:37:07.076+08:00,ToughLoveGauntlet135,-3,TrunksEsp,BOOSTIOOOOOOOOO,3-2
2023-11-18T07:37:07.080+08:00,ToughLoveGauntlet135,-4,KevinKryptonite,TrunksEsp,2-3
2023-11-18T07:37:07.084+08:00,ToughLoveGauntlet135,4,TableLol,TrunksEsp,3-0
2023-11-25T06:36:56.243+07:00,ToughLoveGauntlet136,1,CCLia,Lemongaming69,1-3
2023-11-25T06:36:56.249+07:00,ToughLoveGauntlet136,1,fredruary,Loibu,3-0
2023-11-25T06:36:56.254+07:00,ToughLoveGauntlet136,1,BOOSTIOOOOOOOOO,DGN | shygybeats,3-0
2023-11-25T06:36:56.258+07:00,ToughLoveGauntlet136,2,TableLol,Lemongaming69,3-0
2023-11-25T06:36:56.262+07:00,ToughLoveGauntlet136,2,fredruary,BOOSTIOOOOOOOOO,3-1
2023-11-25T06:36:56.267+07:00,ToughLoveGauntlet136,3,TableLol,fredruary,2-3
2023-11-25T06:36:56.271+07:00,ToughLoveGauntlet136,-1,Loibu,DGN | shygybeats,0-3
2023-11-25T06:36:56.274+07:00,ToughLoveGauntlet136,-2,BOOSTIOOOOOOOOO,CCLia,3-0
2023-11-25T06:36:56.277+07:00,ToughLoveGauntlet136,-2,Lemongaming69,DGN | shygybeats,3-1
2023-11-25T06:36:56.281+07:00,ToughLoveGauntlet136,-3,BOOSTIOOOOOOOOO,Lemongaming69,3-1
2023-11-25T06:36:56.284+07:00,ToughLoveGauntlet136,-4,TableLol,BOOSTIOOOOOOOOO,3-0
2023-11-25T06:36:56.287+07:00,ToughLoveGauntlet136,4,fredruary,TableLol,1-3
2023-11-25T06:36:56.290+07:00,ToughLoveGauntlet136,4,TableLol,fredruary,3-2
2023-12-02T00:36:07.376+01:00,ToughLoveGauntlet137,1,TableLol,CptnPlant,2-0
2023-12-02T00:36:07.423+01:00,ToughLoveGauntlet137,1,TrunksEsp,InochiScarlet,2-0
2023-12-02T00:36:07.450+01:00,ToughLoveGauntlet137,1,fredruary,DGN | shygybeats,2-0
2023-12-02T00:36:07.487+01:00,ToughLoveGauntlet137,1,KevinKryptonite,BOOSTIOOOOOOOOO,0-2
2023-12-02T00:36:07.526+01:00,ToughLoveGauntlet137,2,TableLol,TrunksEsp,2-0
2023-12-02T00:36:07.570+01:00,ToughLoveGauntlet137,2,fredruary,BOOSTIOOOOOOOOO,2-0
2023-12-02T00:36:07.620+01:00,ToughLoveGauntlet137,3,TableLol,fredruary,2-3
2023-12-02T00:36:07.652+01:00,ToughLoveGauntlet137,-1,CptnPlant,InochiScarlet,0--1
2023-12-02T00:36:07.689+01:00,ToughLoveGauntlet137,-1,DGN | shygybeats,KevinKryptonite,0-2
2023-12-02T00:36:07.730+01:00,ToughLoveGauntlet137,-2,BOOSTIOOOOOOOOO,CptnPlant,2-0
2023-12-02T00:36:07.773+01:00,ToughLoveGauntlet137,-2,TrunksEsp,KevinKryptonite,2-0
2023-12-02T00:36:07.821+01:00,ToughLoveGauntlet137,-3,BOOSTIOOOOOOOOO,TrunksEsp,3-1
2023-12-02T00:36:07.853+01:00,ToughLoveGauntlet137,-4,TableLol,BOOSTIOOOOOOOOO,2-3
2023-12-02T00:36:07.902+01:00,ToughLoveGauntlet137,4,fredruary,BOOSTIOOOOOOOOO,3-1
2023-12-08T23:33:57.555+00:00,ToughLoveGauntlet138,1,SavoryBuns1658,DGN | shygybeats,3-0
2023-12-08T23:33:57.575+00:00,ToughLoveGauntlet138,2,BOOSTIOOOOOOOOO,SavoryBuns1658,3-0
2023-12-08T23:33:57.613+00:00,ToughLoveGauntlet138,2,fredruary,Wiltonlaws,3-0
2023-12-08T23:33:57.628+00:00,ToughLoveGauntlet138,3,BOOSTIOOOOOOOOO,fredruary,0-3
2023-12-08T23:33:57.655+00:00,ToughLoveGauntlet138,-1,Wiltonlaws,DGN | shygybeats,3-2
2023-12-08T23:33:57.674+00:00,ToughLoveGauntlet138,-2,SavoryBuns1658,Wiltonlaws,3-2
2023-12-08T23:33:57.703+00:00,ToughLoveGauntlet138,-3,BOOSTIOOOOOOOOO,SavoryBuns1658,3-0
2023-12-08T23:33:57.724+00:00,ToughLoveGauntlet138,4,fredruary,BOOSTIOOOOOOOOO,3-1
2023-12-15T23:36:23.646Z,ToughLoveGauntlet139,1,Loibu,CptnPlant,1-2
2023-12-15T23:36:23.652Z,ToughLoveGauntlet139,1,TrunksEsp,SQU1DG3Y,2-0
2023-12-15T23:36:23.655Z,ToughLoveGauntlet139,1,Prickle_Fish,Mr_Kh8n,2-0
2023-12-15T23:36:23.667Z,ToughLoveGauntlet139,1,E_Sid,DGN | shygybeats,2-0
2023-12-15T23:36:23.671Z,ToughLoveGauntlet139,2,TableLol,CptnPlant,2-0
2023-12-15T23:36:23.675Z,ToughLoveGauntlet139,2,cheeseeater,TrunksEsp,2-1
2023-12-15T23:36:23.686Z,ToughLoveGauntlet139,2,fredruary,Prickle_Fish,2-0
2023-12-15T23:36:23.689Z,ToughLoveGauntlet139,2,BOOSTIOOOOOOOOO,E_Sid,2-0
2023-12-15T23:36:23.692Z,ToughLoveGauntlet139,3,TableLol,cheeseeater,3-2
2023-12-15T23:36:23.702Z,ToughLoveGauntlet139,3,fredruary,BOOSTIOOOOOOOOO,3-0
2023-12-15T23:36:23.712Z,ToughLoveGauntlet139,4,TableLol,fredruary,3-0
2023-12-15T23:36:23.728Z,ToughLoveGauntlet139,-1,E_Sid,Loibu,1-2
2023-12-15T23:36:23.747Z,ToughLoveGauntlet139,-1,Prickle_Fish,SQU1DG3Y,2-0
2023-12-15T23:36:23.754Z,ToughLoveGauntlet139,-1,TrunksEsp,Mr_Kh8n,2-0
2023-12-15T23:36:23.766Z,ToughLoveGauntlet139,-1,CptnPlant,DGN | shygybeats,0-2
2023-12-15T23:36:23.776Z,ToughLoveGauntlet139,-2,Loibu,Prickle_Fish,2-0
2023-12-15T23:36:23.794Z,ToughLoveGauntlet139,-2,TrunksEsp,DGN | shygybeats,2-0
2023-12-15T23:36:23.798Z,ToughLoveGauntlet139,-3,cheeseeater,Loibu,3-0
2023-12-15T23:36:23.808Z,ToughLoveGauntlet139,-3,BOOSTIOOOOOOOOO,TrunksEsp,-1-0
2023-12-15T23:36:23.822Z,ToughLoveGauntlet139,-4,cheeseeater,TrunksEsp,3-0
2023-12-15T23:36:23.830Z,ToughLoveGauntlet139,-5,fredruary,cheeseeater,0-3
2023-12-15T23:36:23.833Z,ToughLoveGauntlet139,5,TableLol,cheeseeater,2-3
2023-12-15T23:36:23.841Z,ToughLoveGauntlet139,5,cheeseeater,TableLol,0-3
2023-12-22T18:36:37.029-05:00,ToughLoveGauntlet140,1,Kyochan_Bridge,DGN | shygybeats,1-2
2023-12-22T18:36:37.035-05:00,ToughLoveGauntlet140,1,TrunksEsp,ExquisiteSpice123,2-0
2023-12-22T18:36:37.040-05:00,ToughLoveGauntlet140,1,KevinKryptonite,noedig101 (supreme pancake #3714),2-0
2023-12-22T18:36:37.043-05:00,ToughLoveGauntlet140,1,BOOSTIOOOOOOOOO,Loibu,2-0
2023-12-22T18:36:37.047-05:00,ToughLoveGauntlet140,1,SquidSlash (Groovy Lobster #1766),SavoryBuns1658,2-1
2023-12-22T18:36:37.050-05:00,ToughLoveGauntlet140,2,mpaulweeks,DGN | shygybeats,2-1
2023-12-22T18:36:37.055-05:00,ToughLoveGauntlet140,2,TrunksEsp,KevinKryptonite,0--1
2023-12-22T18:36:37.058-05:00,ToughLoveGauntlet140,2,TableLol,BOOSTIOOOOOOOOO,2-0
2023-12-22T18:36:37.062-05:00,ToughLoveGauntlet140,2,fredruary,SquidSlash (Groovy Lobster #1766),2-0
2023-12-22T18:36:37.066-05:00,ToughLoveGauntlet140,3,mpaulweeks,TrunksEsp,1-3
2023-12-22T18:36:37.070-05:00,ToughLoveGauntlet140,3,TableLol,fredruary,3-1
2023-12-22T18:36:37.073-05:00,ToughLoveGauntlet140,4,TrunksEsp,TableLol,0-3
2023-12-22T18:36:37.076-05:00,ToughLoveGauntlet140,-1,ExquisiteSpice123,noedig101 (supreme pancake #3714),2-1
2023-12-22T18:36:37.080-05:00,ToughLoveGauntlet140,-2,SquidSlash (Groovy Lobster #1766),Kyochan_Bridge,2-0
2023-12-22T18:36:37.084-05:00,ToughLoveGauntlet140,-2,BOOSTIOOOOOOOOO,ExquisiteSpice123,2-0
2023-12-22T18:36:37.089-05:00,ToughLoveGauntlet140,-2,KevinKryptonite,Loibu,-1-0
2023-12-22T18:36:37.092-05:00,ToughLoveGauntlet140,-2,DGN | shygybeats,SavoryBuns1658,0-2
2023-12-22T18:36:37.095-05:00,ToughLoveGauntlet140,-3,SquidSlash (Groovy Lobster #1766),BOOSTIOOOOOOOOO,3-2
2023-12-22T18:36:37.098-05:00,ToughLoveGauntlet140,-3,Loibu,SavoryBuns1658,0-3
2023-12-22T18:36:37.102-05:00,ToughLoveGauntlet140,-4,mpaulweeks,SquidSlash (Groovy Lobster #1766),3-2
2023-12-22T18:36:37.105-05:00,ToughLoveGauntlet140,-4,fredruary,SavoryBuns1658,3-1
2023-12-22T18:36:37.108-05:00,ToughLoveGauntlet140,-5,mpaulweeks,fredruary,0-3
2023-12-22T18:36:37.111-05:00,ToughLoveGauntlet140,-6,TrunksEsp,fredruary,0-3
2023-12-22T18:36:37.114-05:00,ToughLoveGauntlet140,5,TableLol,fredruary,1-3
2023-12-22T18:36:37.117-05:00,ToughLoveGauntlet140,5,fredruary,TableLol,2-3
2023-12-29T20:33:41.715-03:00,ToughLoveGauntlet141,1,Highrow,Prickle_Fish,2-0
2023-12-29T20:33:41.721-03:00,ToughLoveGauntlet141,1,BOOSTIOOOOOOOOO,GreasyPizza,2-0
2023-12-29T20:33:41.728-03:00,ToughLoveGauntlet141,1,pikachuprobably,SnowGoalie,2-1
2023-12-29T20:33:41.732-03:00,ToughLoveGauntlet141,1,TrunksEsp,SavoryBuns1658,2-1
2023-12-29T20:33:41.739-03:00,ToughLoveGauntlet141,2,Askadoodle,Highrow,1-2
2023-12-29T20:33:41.747-03:00,ToughLoveGauntlet141,2,KevinKryptonite,BOOSTIOOOOOOOOO,0-2
2023-12-29T20:33:41.759-03:00,ToughLoveGauntlet141,2,fredruary,pikachuprobably,2-1
2023-12-29T20:33:41.764-03:00,ToughLoveGauntlet141,2,JoRo,TrunksEsp,-1-0
2023-12-29T20:33:41.777-03:00,ToughLoveGauntlet141,3,Highrow,BOOSTIOOOOOOOOO,0-3
2023-12-29T20:33:41.783-03:00,ToughLoveGauntlet141,3,fredruary,TrunksEsp,3-0
2023-12-29T20:33:41.801-03:00,ToughLoveGauntlet141,4,BOOSTIOOOOOOOOO,fredruary,2-3
2023-12-29T20:33:41.806-03:00,ToughLoveGauntlet141,-1,JoRo,Prickle_Fish,2-0
2023-12-29T20:33:41.816-03:00,ToughLoveGauntlet141,-1,pikachuprobably,GreasyPizza,0--1
2023-12-29T20:33:41.828-03:00,ToughLoveGauntlet141,-1,KevinKryptonite,SnowGoalie,2-1
2023-12-29T20:33:41.836-03:00,ToughLoveGauntlet141,-1,Askadoodle,SavoryBuns1658,2-0
2023-12-29T20:33:41.846-03:00,ToughLoveGauntlet141,-2,JoRo,pikachuprobably,2-1
2023-12-29T20:33:41.850-03:00,ToughLoveGauntlet141,-2,KevinKryptonite,Askadoodle,-1-0
2023-12-29T20:33:41.856-03:00,ToughLoveGauntlet141,-3,Highrow,JoRo,3-0
2023-12-29T20:33:41.869-03:00,ToughLoveGauntlet141,-3,TrunksEsp,Askadoodle,1-3
2023-12-29T20:33:41.874-03:00,ToughLoveGauntlet141,-4,Highrow,Askadoodle,0-3
2023-12-29T20:33:41.881-03:00,ToughLoveGauntlet141,-5,BOOSTIOOOOOOOOO,Askadoodle,-1-0
2023-12-29T20:33:41.886-03:00,ToughLoveGauntlet141,5,fredruary,Askadoodle,1-3
2023-12-29T20:33:41.891-03:00,ToughLoveGauntlet141,5,Askadoodle,fredruary,3-0
2024-01-12T20:34:08.051-03:00,ToughLoveGauntlet142,1,Maximum_Bloop,E_Sid,2-0
2024-01-12T20:34:08.058-03:00,ToughLoveGauntlet142,1,KevinKryptonite,SavoryBuns1658,2-1
2024-01-12T20:34:08.063-03:00,ToughLoveGauntlet142,1,TrunksEsp,AndreiRex,2-0
2024-01-12T20:34:08.069-03:00,ToughLoveGauntlet142,2,mpaulweeks,Maximum_Bloop,0-2
2024-01-12T20:34:08.075-03:00,ToughLoveGauntlet142,2,BOOSTIOOOOOOOOO,InochiScarlet,2-1
2024-01-12T20:34:08.080-03:00,ToughLoveGauntlet142,2,Meep,KevinKryptonite,2-0
2024-01-12T20:34:08.086-03:00,ToughLoveGauntlet142,2,JoRo,TrunksEsp,1-2
2024-01-12T20:34:08.091-03:00,ToughLoveGauntlet142,3,Maximum_Bloop,BOOSTIOOOOOOOOO,2-3
2024-01-12T20:34:08.097-03:00,ToughLoveGauntlet142,3,Meep,TrunksEsp,3-0
2024-01-12T20:34:08.101-03:00,ToughLoveGauntlet142,4,BOOSTIOOOOOOOOO,Meep,-1-0
2024-01-12T20:34:08.106-03:00,ToughLoveGauntlet142,-1,JoRo,E_Sid,1-2
2024-01-12T20:34:08.112-03:00,ToughLoveGauntlet142,-1,InochiScarlet,SavoryBuns1658,2-1
2024-01-12T20:34:08.116-03:00,ToughLoveGauntlet142,-1,mpaulweeks,AndreiRex,2-0
2024-01-12T20:34:08.120-03:00,ToughLoveGauntlet142,-2,KevinKryptonite,E_Sid,2-0
2024-01-12T20:34:08.125-03:00,ToughLoveGauntlet142,-2,InochiScarlet,mpaulweeks,2-0
2024-01-12T20:34:08.129-03:00,ToughLoveGauntlet142,-3,Maximum_Bloop,KevinKryptonite,3-2
2024-01-12T20:34:08.133-03:00,ToughLoveGauntlet142,-3,TrunksEsp,InochiScarlet,3-2
2024-01-12T20:34:08.137-03:00,ToughLoveGauntlet142,-4,Maximum_Bloop,TrunksEsp,1-3
2024-01-12T20:34:08.141-03:00,ToughLoveGauntlet142,-5,BOOSTIOOOOOOOOO,TrunksEsp,-1-0
2024-01-12T20:34:08.146-03:00,ToughLoveGauntlet142,5,Meep,TrunksEsp,3-0
2024-01-19T18:39:43.948-05:00,ToughLoveGauntlet143,1,InochiScarlet,Friggis1,2-0
2024-01-19T18:39:43.954-05:00,ToughLoveGauntlet143,1,BOOSTIOOOOOOOOO,DoomMerky,2-0
2024-01-19T18:39:43.958-05:00,ToughLoveGauntlet143,1,cheeseeater,KevinKryptonite,2-0
2024-01-19T18:39:43.961-05:00,ToughLoveGauntlet143,1,fredruary,ExquisiteSpice123,0--1
2024-01-19T18:39:43.965-05:00,ToughLoveGauntlet143,1,RetroDot,TrunksEsp,0-2
2024-01-19T18:39:43.969-05:00,ToughLoveGauntlet143,1,Meep,SavoryBuns1658,2-1
2024-01-19T18:39:43.973-05:00,ToughLoveGauntlet143,1,lizbethian_sonnet,Flameburst97,2-0
